15795	1	30463
15795	2	37348
15795	2	45322
15795	2	26718
15795	3	25195
15795	4	34029
14685	3	42963
14685	2	26718
23076	3	38536
5306	3	39543
5306	1	28989
5306	2	26718
14659	5	24939
14659	5	35764
14659	2	45322
14659	2	26718
14659	3	38547
14659	1	43805
14659	1	45051
24405	4	26585
9887	2	45322
9887	2	26718
9887	2	39238
9887	3	32831
9887	1	26792
9887	1	37003
9887	1	43377
9887	5	24939
9887	4	31584
617	2	26718
617	2	45322
617	1	36787
617	1	42427
617	1	33238
617	1	25983
617	1	46863
617	3	39560
617	5	35764
4823	4	35005
12001	1	41641
12001	2	26718
12001	4	31584
12975	4	31584
12975	2	39238
12975	1	25030
11186	2	26718
11186	4	31584
6458	3	39438
1917	4	47094
21471	5	24939
21471	4	40798
21471	1	28989
21471	2	26718
16001	4	47574
3872	4	42508
3872	1	28989
3872	2	26718
3872	5	24939
14054	5	44226
14054	5	24939
14054	2	26718
14054	1	26792
14054	4	40798
15380	2	45322
15380	1	29166
15380	4	34029
3482	5	39266
22740	5	38749
21838	5	24939
1917	4	46243
3716	5	24939
3716	1	30075
2739	4	38406
8950	5	24939
20885	5	35764
20885	5	24939
20885	1	44758
15237	1	27923
15237	5	33233
4486	1	27638
1569	4	34029
6070	1	38785
6070	1	42984
6070	1	45564
6070	2	26718
6070	2	45322
6070	3	40025
6070	4	31584
6070	4	26263
24405	4	28669
4823	4	36654
22769	4	38706
22769	4	47459
22769	4	44034
22769	3	37980
22769	2	45322
22769	2	26718
24405	4	47671
18675	4	34029
18675	1	36116
18675	2	26718
9785	2	45322
9785	1	32763
9785	4	40075
1345	4	42067
23557	1	26842
23557	2	26718
17307	4	45163
17307	4	40798
17307	1	37910
17307	1	28247
17307	1	47458
17307	3	47628
17307	2	45322
17307	2	26718
17307	5	24939
24405	4	47923
4823	4	47923
4823	4	35693
24405	4	35693
2739	4	46818
16001	4	30573
7931	5	24939
16001	4	41670
24405	4	41964
24405	4	32449
2739	4	42608
1345	4	31120
1917	4	46689
10302	5	35764
10302	5	24939
10302	5	30956
10302	1	45449
8847	4	42508
8847	2	26718
8847	1	38773
11511	3	39249
11511	2	45322
11511	2	26718
11511	2	39238
11511	1	35239
11511	1	41897
11511	1	42364
11511	1	48503
11511	1	38031
11511	4	31584
11511	4	33042
11511	4	34260
1644	2	45322
1644	2	26718
1644	1	33650
1644	1	24971
1644	4	35075
1644	4	47459
24405	4	30567
23105	1	46945
23105	2	29716
23105	2	26718
24380	4	41601
24380	2	26718
24380	1	36284
1917	4	25758
23773	2	26718
23773	2	29716
23773	1	36447
23773	1	26609
761	3	26936
761	5	24939
761	5	35764
761	5	33565
761	2	45322
761	2	26718
10814	1	48612
10814	1	41075
10814	2	26718
10814	2	29716
1917	4	33667
20023	2	26718
20023	1	26792
14192	2	29716
23739	1	29805
23739	2	33725
20186	1	31213
20186	2	29716
17548	1	38474
17548	2	26718
20050	1	43205
20050	2	29716
23733	2	29716
23733	1	47504
23649	1	39258
23649	2	33725
5146	4	43400
23697	1	41728
23697	2	33725
22718	1	41075
22718	2	29716
24901	2	29716
24901	2	26718
24901	1	45375
19697	3	25424
19697	2	45322
24864	2	26718
24864	2	29716
24864	1	48612
24864	1	41075
8219	4	26263
8219	4	31584
8219	4	26243
8219	4	33040
8219	3	43222
8219	2	45322
8219	1	37997
8219	1	41348
8219	1	40799
23320	3	25791
23320	5	35764
10128	4	26263
10128	4	31584
10128	2	26718
10128	1	38822
10128	3	36140
24405	4	26154
4823	4	26154
1345	4	35140
17189	3	44719
17189	4	37219
17189	4	47459
17189	4	38706
17189	5	24939
17189	1	35687
12543	4	27979
5146	4	35305
24405	4	44464
4823	4	44464
1345	4	38608
24405	4	27526
4823	4	27526
990	3	32577
990	4	31548
990	4	47459
990	4	34022
990	1	37513
990	1	35884
990	2	26718
990	2	45322
3561	3	33932
3561	4	42508
3561	4	34022
3561	4	31548
3561	2	26718
3561	2	45322
3561	1	37902
18149	1	31909
18149	1	33820
18149	1	28889
18149	1	28283
18149	3	34282
18149	2	45322
18149	2	39238
18149	2	26718
18149	4	31584
3155	2	26718
3155	2	45322
3155	2	39238
3155	3	43092
3155	1	40057
3155	1	48612
3155	1	33683
3155	1	36328
3155	1	41863
3155	1	34471
3155	4	31584
3155	4	26263
3155	4	45163
3155	5	24939
4823	4	42330
24405	4	42330
24405	4	34729
1268	4	26263
222	5	24939
222	3	26909
222	1	38031
222	1	35239
222	4	45163
222	2	45322
24405	4	32013
24405	4	44496
16460	3	45818
16460	2	45322
17027	3	37324
17027	1	33742
17027	4	38089
17027	4	42840
17027	2	45322
17027	5	24939
998	3	43245
998	1	34471
998	1	28989
998	1	37997
998	1	48340
998	1	36008
998	1	38031
998	2	26718
998	2	45322
998	2	29716
998	4	40798
998	5	24939
5493	1	37997
5493	2	26718
5493	3	33619
4823	4	48522
18752	3	31819
24405	4	31476
4823	4	28303
24405	4	46040
2739	4	35083
2739	4	47262
24405	4	44529
4823	4	34191
24405	4	34191
1086	3	44777
1086	2	26718
1086	1	40057
1086	1	34471
1086	4	47459
1086	4	38706
2739	4	48102
2739	4	32552
16443	4	40473
2739	4	36558
2371	4	31584
2371	4	26263
2371	3	34496
2371	2	45322
2371	1	42397
24405	4	43881
24405	4	47816
2739	4	25686
22855	3	45088
22855	2	45322
2739	4	37979
16845	3	46074
2739	4	45450
24405	4	34072
2739	4	30456
380	4	47052
2739	4	37404
380	4	28175
18354	4	47222
18354	4	40798
18354	4	34029
4823	4	37101
24405	4	37101
412	4	38706
412	4	47459
24405	4	38000
2739	4	41115
6351	1	28104
6351	1	35239
6351	3	44342
6351	4	26243
6351	2	26718
22546	4	26243
2739	4	37247
7785	4	38706
7785	4	26243
24405	4	32866
2739	4	47703
5875	4	47703
7079	5	35764
13509	5	24939
13509	4	40798
13509	3	33523
13509	2	26718
13509	1	43205
17246	2	45322
17246	2	26718
17246	3	25454
17246	5	24939
17246	4	40798
6207	4	30549
8351	2	26718
8351	3	41030
8949	3	31977
22062	4	34029
22062	3	32740
5680	5	24939
5680	4	34966
18025	1	41994
18025	1	44660
18025	1	46318
18025	1	25846
18025	1	35239
18025	1	34657
18025	2	45322
18025	2	26718
18025	4	31584
17445	1	28435
17445	2	39238
17445	4	31584
11504	4	31584
11504	2	45322
11504	1	42482
4802	4	31584
4802	2	45322
4802	2	26718
4802	1	28778
4162	4	31584
4162	2	39238
4162	2	26718
4162	2	45322
4162	1	40341
4162	1	25121
4162	1	37580
4162	1	28019
4162	1	35239
4162	1	36858
4162	3	27033
20153	4	34029
20153	5	38749
20153	2	26718
20153	1	38773
1345	4	31604
16001	4	25904
16001	4	36010
14030	5	24939
14030	1	44156
14030	1	26792
14030	2	45322
14030	2	26718
14030	4	34029
1917	4	37563
1917	4	34574
7268	5	24939
7268	1	28989
14712	1	31213
24405	4	31048
7223	1	38773
7223	5	38749
7223	2	26718
7223	4	40798
6993	1	26008
6993	1	32096
6993	2	26718
13397	4	26263
1198	4	42508
1198	5	24939
1198	1	40057
1198	3	44919
1198	2	45322
24405	4	47728
6222	3	36233
6222	4	44432
6222	4	45163
6222	4	42508
6222	2	45322
6222	2	26718
6222	1	26396
6222	1	32096
6222	5	24939
1917	4	46360
23466	3	41209
23466	2	26718
23466	4	45606
23466	1	26323
5146	4	38176
541	3	44935
541	1	40254
4823	4	26870
9031	4	44034
9031	4	47459
8165	4	31584
8165	4	35075
8165	4	26263
8165	4	45163
8165	3	48406
8165	1	37097
8165	1	24971
8165	1	37015
8165	1	34621
8165	1	38031
8165	1	41994
8165	1	36008
8165	2	26718
8165	2	45322
8165	5	24939
24405	4	45708
13394	5	37313
5146	4	38755
24423	5	41201
17247	5	24939
8538	4	31584
8538	3	25221
8538	2	45322
8538	2	26718
8538	1	24909
8538	1	46240
8538	1	43325
4823	4	43665
24405	4	43665
14736	1	42283
14736	3	46906
5530	4	26263
5530	4	31584
5530	3	42563
5530	1	48612
5530	2	45322
5530	2	26718
14010	3	32451
14010	4	43792
14010	4	31584
14010	5	24939
2739	4	32600
10550	4	32014
24405	4	47594
1345	4	30695
3574	4	44034
3574	4	34022
3574	3	41889
3574	2	26718
3574	1	26792
2739	4	25954
24405	4	35440
5172	4	46880
5172	1	37902
5172	2	26718
18000	1	47286
18000	1	41937
18000	1	37014
18000	2	29716
18000	2	45322
18000	2	26718
18000	4	33040
18000	4	35075
18000	4	26243
24405	4	45327
6575	1	28104
6575	2	33725
6591	2	29716
6591	2	33725
6591	2	26718
6591	1	27343
6591	1	48338
6591	1	32534
19067	1	47835
19067	2	26718
1917	4	39162
18085	2	29716
20615	1	43205
20615	1	44185
20615	2	29716
20615	2	26718
23497	1	31213
23497	2	33725
1218	1	44185
1218	1	47859
1218	2	29716
1218	2	26718
1218	2	39238
21876	2	33725
21876	1	48338
2739	4	47647
1301	3	37978
1301	2	26718
1301	5	24939
1301	1	37997
1301	1	28026
1301	4	44992
1345	4	31752
24405	4	43175
4466	2	26718
4466	2	45322
4466	2	39238
4466	1	33325
4466	1	26445
4466	3	25870
4466	4	38706
4466	4	31584
4466	4	47459
4466	5	24939
11757	3	48406
11757	4	26263
11757	4	31584
11757	2	45322
11757	2	26718
11757	1	48203
11757	1	29315
11757	1	28370
11757	1	48612
11757	1	32432
1545	2	26718
1545	2	45322
1545	1	45079
1545	1	31974
1545	1	44156
1545	3	38484
1545	5	24939
17167	4	31584
17167	2	45322
17167	2	29716
17167	2	26718
17167	1	44214
17167	1	29360
17167	1	34435
17167	3	41178
17167	5	35764
1787	4	44034
1787	4	47459
1787	3	44634
1787	1	25180
1787	2	26718
24405	4	39590
5833	5	36499
5833	4	34029
24405	4	38232
4823	4	38232
7614	2	39238
7614	2	26718
7614	3	29902
7614	1	25622
7614	1	36741
7614	1	37239
7614	4	31584
4823	4	44982
24405	4	44982
15172	3	33596
15172	1	38031
15172	1	29038
15172	1	46948
15172	2	45322
15172	4	45163
14359	4	35075
14808	1	48298
14808	1	37068
14808	1	38031
14808	1	35490
14808	3	46153
14808	4	45163
14808	2	45322
24405	4	25281
10145	3	44719
10145	1	37997
10145	1	33818
10145	1	35687
10145	4	38706
10145	4	47459
10145	4	37219
10145	5	24939
10145	2	45322
10076	1	34775
10076	3	41406
10076	2	45322
10076	4	31584
24405	4	36021
24405	4	34902
24405	4	29633
5540	4	42508
5540	4	32116
5540	4	31584
5540	1	38031
5540	1	35239
5540	1	36265
5540	3	27105
5540	5	24939
5540	2	26718
5540	2	45322
5540	2	39238
24405	4	42343
24405	4	37150
24405	4	38853
9080	2	45322
9080	1	28938
9080	4	26263
9080	4	31584
9080	3	40217
4823	4	26785
24405	4	26785
24405	4	38380
3874	4	30374
3874	4	30689
3874	4	38706
3874	3	42557
18272	3	35323
18272	4	45163
18272	4	43897
18272	2	26718
18272	5	24939
612	4	40798
612	4	42840
612	4	30669
612	4	38089
612	4	34029
612	3	46477
612	5	24939
612	2	26718
612	2	45322
612	1	28989
24405	4	27812
14547	5	24939
24405	4	47773
17492	3	41808
17492	1	29701
17492	1	43725
17492	1	48640
17492	2	45322
4823	4	44979
19633	4	47222
19633	5	24939
19633	3	28888
19633	2	45322
19633	1	31214
19633	1	40057
19633	1	37513
18035	4	45163
18035	4	38706
18035	4	34022
18035	3	30758
18035	2	45322
18035	1	31203
4823	4	36555
2739	4	36555
24405	4	46173
2739	4	35631
74	3	45544
16297	4	31584
16297	1	36165
16297	2	45322
16297	3	41294
2739	4	44665
24405	4	48370
24405	4	27795
1861	4	31584
1861	3	26054
1861	1	31213
1861	1	39183
1861	1	37068
1861	2	39238
1861	2	45322
1861	2	26718
4823	4	43055
10239	1	27735
10239	3	44528
10239	2	26718
10239	2	45322
10239	5	38749
10239	4	34029
24405	4	35029
1831	2	45322
1831	2	26718
1831	3	38486
1831	1	41522
1831	4	26263
1831	4	31584
14453	3	29280
14453	5	35764
14453	2	26718
6430	2	26718
6430	2	45322
6430	2	39238
6430	5	24939
6430	3	40266
6430	4	31584
17578	3	43516
17578	1	38120
17578	1	31214
17578	2	45322
17578	2	26718
17578	5	24939
17578	4	40798
9613	3	35402
14140	3	25852
14140	5	24939
24786	5	35764
24786	4	40798
24786	3	41769
24786	2	45322
7386	3	35711
7386	4	26243
7386	1	37997
9616	5	24939
5875	4	40043
12590	4	26243
8140	3	40151
8140	2	26718
8140	2	45322
8140	1	36787
8140	4	34029
8140	5	24939
1908	2	26718
1908	1	29417
1908	4	48378
1908	4	34029
2739	4	31943
6476	1	29524
6476	1	28104
6476	2	26718
6476	3	44342
6476	4	26243
6476	4	38706
2739	4	29871
14773	4	38706
2739	4	30716
5875	4	26924
2739	4	30968
3527	4	31584
3527	2	26718
3527	2	45322
3527	1	46240
3527	1	43325
3527	5	24939
5703	4	47459
5703	4	38706
2739	4	29538
24405	4	34239
1919	2	26718
1919	2	37348
1919	2	30884
1919	2	45322
1919	2	25580
1919	3	29886
1919	1	40057
1919	1	33520
1919	1	41075
1919	5	36309
5070	3	44047
815	4	31584
815	1	31213
815	1	37358
815	2	33725
815	2	45322
815	2	26718
815	3	45824
346	3	38547
346	5	24939
11297	1	46013
11297	3	43729
11297	2	45322
15219	3	39764
15219	2	39238
15219	2	26718
15219	1	46318
15219	1	29698
15219	4	31584
15219	4	45163
4823	4	39960
842	2	45322
842	2	26718
842	3	48041
842	1	40057
842	1	48612
842	1	31498
842	1	40152
842	4	42508
842	4	31584
842	4	26263
14486	4	31584
14486	2	45322
14486	2	39238
14486	2	26718
14486	1	39995
14486	1	42482
14486	1	29918
14486	1	42190
12171	1	37580
12171	2	45322
12171	4	31584
12359	2	45322
12359	4	31584
13457	1	43325
13457	2	45322
13457	4	31584
11653	4	31584
11653	1	37910
11653	2	26718
5662	4	31584
5662	1	26376
5662	2	39238
23540	2	45322
23540	1	39725
23540	4	29128
7293	5	24939
7293	1	47286
7293	2	26718
7293	4	34029
14933	3	29651
14933	4	31584
14933	2	26718
14933	2	45322
14933	1	40946
14933	1	38153
14933	1	42190
14933	5	24939
380	4	34665
145	1	37997
145	2	26718
3495	5	38749
18923	5	35764
14790	4	30848
14790	4	35075
5957	5	24939
19689	2	26718
19689	1	43205
19689	5	24939
5146	4	42737
19635	5	24939
5452	2	45322
5452	1	44156
19878	2	26718
19878	1	34028
19878	4	34029
17486	1	46695
16001	4	36312
3668	2	26718
3668	2	45322
3668	1	31960
3668	1	42937
3668	1	26609
3668	1	48612
3668	5	24939
3668	4	26263
3668	4	31584
3668	4	42508
3668	3	48041
17867	4	34029
17867	1	37902
17867	2	45322
17867	5	24939
4098	1	45051
4098	1	38153
4098	3	30367
4098	4	45163
4098	4	31584
4098	4	26243
4098	5	24939
4098	2	26718
24405	4	48245
1773	4	26263
1773	4	31584
1773	1	38031
1773	1	42482
1773	1	39334
1773	3	34012
1773	2	45322
1773	2	26718
4823	4	43288
16001	4	48475
24763	2	33725
24763	1	48338
24691	2	29716
24691	1	46378
1917	4	33207
16001	4	48436
24405	4	34319
24405	4	35407
21090	2	26718
21090	1	42797
21090	5	33233
21090	4	45163
23628	5	24939
5161	3	39507
5161	2	45322
1345	4	47889
13547	3	42563
13547	1	43042
13547	1	36133
13547	2	45322
13547	2	26718
13547	4	26263
13547	4	31584
4823	4	43831
4959	3	33019
4959	1	39461
4959	4	44034
6953	4	34029
7297	5	24939
7297	3	43886
7297	4	42508
5799	5	35764
5799	5	24939
5799	3	42092
24405	4	38717
4823	4	38751
10819	5	38749
18329	2	45322
18329	1	28157
4490	3	28686
4490	2	26718
4490	2	45322
4490	5	24939
22401	2	29716
22401	1	32351
19849	1	36116
19849	2	29716
19849	2	26718
6043	4	34029
6043	1	37902
6043	2	26718
6043	2	45322
1213	1	42283
1213	1	27343
1213	2	39238
1213	2	29716
16898	1	44069
16898	1	34481
16898	1	31213
16898	2	29716
16898	2	26718
16898	2	33725
16898	2	39238
5875	4	37948
2320	2	39238
2320	1	31467
17636	1	28104
17636	1	41728
17636	2	33725
17636	2	29716
21891	4	46666
24258	1	35052
22404	1	41853
22404	2	26718
1996	3	48678
1996	2	45322
1996	2	26718
6636	4	41672
18516	1	44858
18516	1	44314
18516	1	46695
18516	1	37239
18516	1	35827
18516	1	45892
18516	1	36411
18516	1	38081
18516	1	38997
18516	1	30991
18516	2	26718
18516	2	39238
18516	2	45322
18516	4	26263
18516	4	31584
8723	2	45322
8723	3	44795
8723	4	34029
8723	5	35764
24405	4	42752
10648	4	26263
10648	4	31584
10648	3	33569
10648	1	34977
10648	1	41248
10648	1	29957
10648	1	44156
10648	2	26718
10648	2	45322
10648	2	39238
17442	5	24939
17442	4	45163
14990	4	36219
14990	4	42508
14990	3	35985
14990	1	40921
14990	1	38153
14990	2	26718
14990	2	45322
14990	5	35764
1334	3	44292
1334	5	24939
1334	1	35239
1334	4	31584
24405	4	43130
2314	3	37544
2314	1	27306
2314	1	32096
2314	1	26008
2314	2	26718
2314	5	24939
2314	4	40798
2314	4	29128
4448	4	47459
4448	4	34022
4448	4	31584
4448	4	26263
4448	3	41206
4448	2	45322
4448	2	26718
4448	1	36787
4448	1	42427
17756	3	30489
17756	4	32116
17756	4	45163
17756	1	38031
17756	2	26718
24405	4	33550
16234	4	31584
16234	3	31394
16234	2	26718
6695	4	31584
6695	4	30867
6695	3	30807
6695	1	40423
6695	1	43540
6695	1	26792
6695	2	26718
24405	4	32470
1999	1	33346
1999	1	26792
1999	1	26515
1999	1	40057
1999	1	34630
1999	1	48036
1999	1	34471
1999	1	39425
1999	2	26718
1999	2	45322
1999	2	39238
1999	3	31890
1999	4	38706
1999	4	26243
1999	4	31584
1999	5	24939
5859	4	38706
5859	4	47459
5859	2	26718
5859	2	45322
5859	3	36841
5859	1	37997
3437	3	37432
3437	4	34022
4876	2	39238
4876	2	45322
4876	2	26718
4876	1	42190
4876	1	35284
4876	1	26589
4876	4	31584
4876	5	35904
4876	3	40331
24405	4	44588
2739	4	35002
24405	4	25708
5250	2	45322
5250	3	31005
5250	4	31584
9290	3	41808
9290	4	26243
9290	2	26718
9290	2	45322
9290	1	29701
9290	1	43725
9290	1	48640
2739	4	26104
10570	1	37997
10570	2	26718
10570	2	45322
10570	3	36953
4823	4	46951
17359	4	41090
17359	4	32116
17359	3	40561
17359	2	26718
16754	4	44952
16754	3	43890
16754	2	45322
16754	1	44156
24405	4	33568
2739	4	32006
24405	4	35991
3414	3	26378
3414	1	42427
11907	1	36787
11907	1	42427
11907	3	26378
24405	4	33448
15636	5	24939
4308	1	38829
4308	1	38064
4308	3	30886
4308	4	47459
5875	4	25351
19904	3	34477
19904	5	24939
19904	5	38749
19904	2	45322
4823	4	38364
7111	4	31584
7111	1	48198
7111	1	33520
7111	3	35032
24405	4	43324
2739	4	32993
2739	4	26575
24235	2	45322
24235	3	44576
24235	1	37029
24405	4	34475
5875	4	30879
2739	4	27708
11801	4	26243
2739	4	28929
2739	4	44420
2739	4	33614
2569	5	24939
2569	4	34998
7709	4	26243
2739	4	28627
380	4	47486
2739	4	27328
12996	4	31584
12996	2	39238
12996	1	31323
11321	4	31584
11321	2	39238
11321	2	26718
11321	1	36858
5875	4	32289
2739	4	26946
20167	4	48378
5875	4	28596
2739	4	47828
1278	2	45322
1278	2	26718
1278	1	45404
1278	1	43325
1278	1	46240
1278	4	31584
2739	4	45940
5546	4	47459
5546	4	38706
2380	4	31584
2380	1	42482
2380	2	26718
2380	2	45322
2739	4	26678
5875	4	33627
8690	5	24939
8690	4	40798
8690	1	28989
8690	2	26718
2530	2	45322
2530	2	39238
2530	1	39151
2530	3	36644
2530	4	31584
2530	4	26263
6275	4	47459
20274	3	33406
20274	5	24939
13752	3	30199
13752	2	26718
13147	1	46695
13147	3	28734
13147	2	45322
13147	4	31584
13478	4	26263
19410	1	27182
19410	3	38803
19410	2	45322
24405	4	39970
9482	4	31584
9482	2	45322
9482	1	46695
13156	2	45322
13156	2	39238
13156	1	41097
13156	1	43536
13156	4	31584
17152	1	41874
17152	2	39238
17152	4	31584
18058	4	31584
18058	2	45322
18058	1	42958
13287	4	31584
13287	2	45322
13287	1	40110
24405	4	33273
23375	2	26718
23375	1	36447
23375	4	45163
9927	4	26243
9927	4	35075
4172	4	26263
24405	4	27856
3338	2	26718
3338	2	45322
3338	2	39238
3338	3	26776
3338	1	28989
3338	1	30594
3338	1	40057
3338	1	31735
3338	1	45051
3338	1	36858
3338	1	36849
3338	4	31584
3338	5	24939
2702	4	34029
2702	5	38749
17083	5	24939
17083	1	43708
11658	5	33565
4886	1	48198
4886	5	24939
1080	5	24939
1080	1	42283
1603	5	38749
1112	4	42508
1112	2	45322
1112	1	38269
10946	5	24939
1345	4	33052
11386	4	42508
11386	1	38269
11386	1	37068
1955	3	26948
1955	2	45322
1955	2	26718
1955	1	48338
1955	1	41263
1955	4	47459
1955	4	34022
1955	4	45163
14735	4	45163
14735	3	32181
8482	4	47459
8482	4	38706
8482	4	42508
8482	3	47100
8482	1	37137
8482	1	37195
8482	1	47286
8482	2	26718
9490	4	42508
9490	1	28989
9490	2	45322
22264	4	26263
3590	3	48388
3590	4	31548
10097	4	26263
10097	4	31584
10097	3	41235
10097	2	45322
10097	2	39238
10097	2	26718
10097	1	36849
10097	1	48612
10097	1	29315
24405	4	33758
42	5	24939
3766	5	29790
11637	3	33454
11637	4	31584
11637	4	45163
11637	1	38031
11637	1	38346
11637	2	39238
1917	4	43858
5024	5	35764
8389	4	26263
24405	4	29492
5118	5	24939
5118	1	28470
5118	2	26718
5118	2	45322
5118	4	31584
5118	4	26263
5875	4	44636
5063	5	24939
5063	2	26718
5063	2	45322
5063	3	33848
5063	4	45163
5063	1	38031
5063	1	46318
7347	2	26718
7347	2	45322
7347	3	39952
7347	4	45606
2992	4	26263
6916	5	24939
6916	4	42508
1917	4	29470
16001	4	29470
14044	1	33520
14044	1	41097
14044	1	48612
14044	1	38031
14044	1	29315
14044	5	24939
14044	3	43092
14044	4	45163
14044	4	31584
14044	2	39238
14044	2	26718
14044	2	45322
3615	4	42508
3615	4	34022
3615	1	39258
3615	2	33725
24405	4	26020
24405	4	39877
22385	4	35075
22385	4	26263
913	2	39238
913	2	45322
913	4	26263
913	4	31584
913	3	45481
913	5	24939
913	1	40946
913	1	41097
5588	3	30758
5588	2	45322
5588	1	29233
5588	4	45163
5588	4	35075
5588	5	24939
18920	2	26718
18920	1	43205
11352	5	24939
11352	5	35764
11352	1	33600
9623	2	26718
9623	1	26792
23778	1	39258
23778	2	33725
20042	2	26718
20042	1	26792
24535	2	26718
24535	1	47360
22122	2	26718
22122	2	29716
22122	1	44069
2739	4	45395
20058	2	33725
20058	2	29716
20058	1	26953
23946	2	26718
23946	2	29716
23946	2	45322
23946	1	37997
23946	1	41075
23946	1	42427
22068	1	48612
22068	2	26718
1345	4	27286
3438	1	28119
3438	3	32325
570	3	36371
570	2	26718
570	1	32351
570	4	42508
4823	4	39879
982	2	26718
982	2	45322
982	3	28704
982	1	41641
982	1	46695
982	1	39151
982	1	36133
982	4	31584
982	4	26263
982	4	45606
24405	4	34696
1046	2	26718
1046	2	45322
1046	1	32419
1046	1	31776
1046	4	31584
4245	4	44034
4245	1	35513
4245	1	44156
4245	2	45322
4245	5	24939
4245	3	42955
11326	2	45322
11326	3	46505
1667	1	41816
1667	1	34471
1667	1	34630
1667	2	45322
1667	2	26718
1667	3	28145
1667	4	34022
1667	4	31584
1667	4	26263
1667	4	30848
1667	4	47459
1667	5	24939
14620	1	38327
14620	1	48612
14620	1	42452
14620	1	31817
14620	2	26718
14620	2	45322
14620	4	31584
14620	3	48621
13163	4	31584
13163	4	26243
13163	2	45322
13163	1	26336
13163	3	34898
24405	4	44297
4823	4	44297
13157	3	32693
13157	4	31584
13157	4	34022
13157	2	26718
21922	3	28084
21922	1	34775
21922	4	31584
3665	4	42508
3665	4	26263
3665	4	31584
3665	3	48041
3665	1	29315
3665	1	48612
3665	2	26718
3665	2	39238
3665	2	45322
3665	5	24939
24405	4	26039
20114	3	38537
20114	1	39625
20114	2	26718
20114	4	35075
8594	3	42636
8594	1	29417
8594	2	26718
24405	4	29514
4823	4	29514
462	4	42508
462	4	38706
462	4	47459
462	3	44486
462	2	45322
24405	4	30238
1917	4	32546
13294	4	31584
13294	2	45322
13294	2	26718
13294	5	24939
13294	3	28230
13294	1	41097
13294	1	26589
9275	3	29568
9275	1	38031
9275	1	43205
9275	4	31584
9275	4	26263
9275	2	26718
9275	5	24939
20653	4	26243
20653	3	43511
20653	5	24939
20653	1	37068
2739	4	28942
16001	4	28942
9608	3	48388
9608	2	45322
9608	2	26718
9608	5	24939
9608	4	38706
9608	4	44034
9608	1	34471
9608	1	42696
13250	2	45322
13250	1	41097
24405	4	37273
936	3	44074
936	1	38064
936	1	36154
936	1	33238
936	1	32351
936	4	32116
936	4	42508
936	2	39238
936	2	26718
936	5	35764
3987	1	43205
3987	3	45345
3987	2	26718
3987	4	42508
3987	5	24939
17051	4	34029
11646	4	44034
4823	4	42901
24405	4	28578
1952	3	43124
1952	5	24939
24405	4	48162
24405	4	43157
15211	1	41223
15211	3	45396
